event_id,customer_id,event_date,feature_category,event_count
33246,144,2025-05-19,Reporting,2
33247,144,2025-05-21,Reporting,18
33248,144,2025-05-22,Admin,15
33249,144,2025-05-24,Core,16
33250,144,2025-05-25,Admin,14
33251,144,2025-05-27,Admin,13
33252,144,2025-05-28,Integration,5
33253,144,2025-05-30,Reporting,8
33254,144,2025-06-01,Admin,5
33255,144,2025-06-02,Integration,8
33256,144,2025-06-04,Integration,10
33257,144,2025-06-05,Core,5
33258,144,2025-06-07,Reporting,15
33259,144,2025-06-08,Integration,11
33260,144,2025-06-10,Reporting,2
33261,144,2025-06-11,Core,5
33262,144,2025-06-13,Integration,12
33263,144,2025-06-15,Reporting,18
33264,144,2025-06-16,Core,5
33265,144,2025-06-18,Reporting,13
33266,144,2025-06-19,Core,4
33267,144,2025-06-21,Core,13
33268,144,2025-06-22,Core,17
33269,144,2025-06-24,Reporting,4
33270,144,2025-06-25,Reporting,19
33271,144,2025-06-27,Core,16
33272,144,2025-06-29,Integration,15
33273,144,2025-06-30,Core,8
33274,144,2025-07-02,Reporting,1
33275,144,2025-07-03,Core,5
33276,144,2025-07-05,Integration,1
33277,144,2025-07-06,Core,15
33278,144,2025-07-08,Core,10
33279,144,2025-07-09,Integration,10
33280,144,2025-07-11,Integration,14
33281,144,2025-07-13,Core,1
33282,144,2025-07-14,Reporting,8
33283,144,2025-07-16,Integration,10
33284,144,2025-07-17,Core,5
33285,144,2025-07-19,Reporting,2
33286,144,2025-07-20,Core,11
33287,144,2025-07-22,Core,9
33288,144,2025-07-23,Integration,6
33289,144,2025-07-25,Integration,8
33290,144,2025-07-27,Core,3
33291,144,2025-07-28,Core,16
33292,144,2025-07-30,Core,13
33293,144,2025-07-31,Reporting,9
33294,144,2025-08-02,Core,16
33295,144,2025-08-03,Core,7
33296,144,2025-08-05,Core,5
33297,144,2025-08-06,Core,2
33298,144,2025-08-08,Core,12
33299,144,2025-08-10,Core,18
33300,144,2025-08-11,Core,6
33301,144,2025-08-13,Core,5
33302,144,2025-08-14,Integration,4
33303,144,2025-08-16,Core,2
33304,144,2025-08-17,Integration,8
33305,144,2025-08-19,Core,3
33306,144,2025-08-20,Core,2
33307,144,2025-08-22,Core,17
33308,144,2025-08-24,Integration,17
33309,144,2025-08-25,Core,8
33310,144,2025-08-27,Reporting,14
33311,144,2025-08-28,Core,11
33312,144,2025-08-30,Core,18
33313,144,2025-08-31,Integration,5
33314,144,2025-09-02,Admin,13
33315,144,2025-09-03,Core,17
33316,144,2025-09-05,Reporting,17
33317,144,2025-09-07,Integration,1
33318,144,2025-09-08,Admin,18
33319,144,2025-09-10,Core,16
33320,144,2025-09-11,Core,14
33321,144,2025-09-13,Reporting,10
33322,144,2025-09-14,Core,19
33323,144,2025-09-16,Reporting,4
33324,144,2025-09-17,Reporting,9
33325,144,2025-09-19,Reporting,3
33326,144,2025-09-21,Core,17
33327,144,2025-09-22,Integration,15
33328,144,2025-09-24,Reporting,17
33329,144,2025-09-25,Core,15
33330,144,2025-09-27,Core,15
33331,144,2025-09-28,Core,19
33332,144,2025-09-30,Integration,2
33333,144,2025-10-01,Core,9
33334,144,2025-10-03,Reporting,1
33335,144,2025-10-05,Core,4
33336,144,2025-10-06,Admin,6
33337,144,2025-10-08,Core,15
33338,144,2025-10-09,Integration,3
33339,144,2025-10-11,Reporting,9
33340,144,2025-10-12,Reporting,15
33341,144,2025-10-14,Reporting,8
33342,144,2025-10-15,Admin,13
33343,144,2025-10-17,Reporting,7
33344,144,2025-10-19,Core,5
33345,144,2025-10-20,Core,2
33346,144,2025-10-22,Reporting,3
33347,144,2025-10-23,Core,16
33348,144,2025-10-25,Reporting,16
33349,144,2025-10-26,Admin,17
33350,144,2025-10-28,Admin,12
33351,144,2025-10-29,Core,7
33352,144,2025-10-31,Integration,6
33353,144,2025-11-02,Reporting,6
33354,144,2025-11-03,Admin,19
33355,144,2025-11-05,Integration,10
33356,144,2025-11-06,Core,14
33357,144,2025-11-08,Core,2
33358,144,2025-11-09,Core,11
33359,144,2025-11-11,Reporting,5
33360,144,2025-11-12,Admin,8
33361,144,2025-11-14,Reporting,12
33362,144,2025-11-16,Admin,7
33363,144,2025-11-17,Admin,12
33364,144,2025-11-19,Core,11
33365,144,2025-11-20,Reporting,6
33366,144,2025-11-22,Reporting,18
33367,144,2025-11-23,Core,16
33368,144,2025-11-25,Core,9
33369,144,2025-11-27,Reporting,9
33370,145,2024-06-06,Core,13
33371,145,2024-06-08,Admin,18
33372,145,2024-06-10,Reporting,3
33373,145,2024-06-13,Core,8
33374,145,2024-06-15,Reporting,13
33375,145,2024-06-18,Core,13
33376,145,2024-06-20,Integration,14
33377,145,2024-06-23,Reporting,5
33378,145,2024-06-25,Core,16
33379,145,2024-06-28,Reporting,17
33380,145,2024-06-30,Core,16
33381,145,2024-07-03,Integration,14
33382,145,2024-07-05,Core,6
33383,145,2024-07-07,Reporting,1
33384,145,2024-07-10,Core,14
33385,145,2024-07-12,Core,4
33386,145,2024-07-15,Core,9
33387,145,2024-07-17,Integration,16
33388,145,2024-07-20,Integration,13
33389,145,2024-07-22,Core,19
33390,145,2024-07-25,Integration,18
33391,145,2024-07-27,Admin,15
33392,145,2024-07-30,Integration,16
33393,145,2024-08-01,Reporting,15
33394,145,2024-08-03,Core,14
33395,145,2024-08-06,Admin,18
33396,145,2024-08-08,Core,15
33397,145,2024-08-11,Reporting,11
33398,145,2024-08-13,Integration,12
33399,145,2024-08-16,Core,9
33400,145,2024-08-18,Core,9
33401,145,2024-08-21,Core,10
33402,145,2024-08-23,Core,16
33403,145,2024-08-26,Reporting,6
33404,145,2024-08-28,Core,8
33405,145,2024-08-30,Core,9
33406,145,2024-09-02,Core,13
33407,145,2024-09-04,Core,4
33408,145,2024-09-07,Core,4
33409,145,2024-09-09,Core,2
33410,145,2024-09-12,Core,19
33411,145,2024-09-14,Core,11
33412,145,2024-09-17,Core,18
33413,145,2024-09-19,Admin,13
33414,145,2024-09-22,Reporting,17
33415,145,2024-09-24,Core,9
33416,145,2024-09-26,Reporting,11
33417,145,2024-09-29,Core,18
33418,145,2024-10-01,Reporting,4
33419,145,2024-10-04,Integration,1
33420,145,2024-10-06,Core,17
33421,145,2024-10-09,Reporting,17
33422,145,2024-10-11,Core,3
33423,145,2024-10-14,Core,16
33424,145,2024-10-16,Reporting,13
33425,145,2024-10-19,Core,6
33426,145,2024-10-21,Core,1
33427,145,2024-10-23,Core,1
33428,145,2024-10-26,Core,11
33429,145,2024-10-28,Core,13
33430,145,2024-10-31,Core,17
33431,145,2024-11-02,Integration,13
33432,145,2024-11-05,Admin,2
33433,145,2024-11-07,Reporting,6
33434,145,2024-11-10,Core,2
33435,145,2024-11-12,Core,11
33436,145,2024-11-15,Core,5
33437,145,2024-11-17,Core,17
33438,145,2024-11-19,Reporting,13
33439,145,2024-11-22,Core,16
33440,145,2024-11-24,Core,5
33441,145,2024-11-27,Integration,17
33442,145,2024-11-29,Reporting,17
33443,145,2024-12-02,Reporting,10
33444,145,2024-12-04,Reporting,14
33445,145,2024-12-07,Integration,18
33446,145,2024-12-09,Core,9
33447,145,2024-12-12,Core,18
33448,145,2024-12-14,Core,17
33449,145,2024-12-16,Integration,19
33450,145,2024-12-19,Integration,14
33451,145,2024-12-21,Core,6
33452,145,2024-12-24,Reporting,13
33453,145,2024-12-26,Admin,8
33454,145,2024-12-29,Reporting,11
33455,145,2024-12-31,Admin,18
33456,145,2025-01-03,Admin,19
33457,145,2025-01-05,Core,11
33458,145,2025-01-08,Core,10
33459,145,2025-01-10,Core,5
33460,145,2025-01-12,Core,11
33461,145,2025-01-15,Core,13
33462,145,2025-01-17,Core,8
33463,145,2025-01-20,Core,12
33464,145,2025-01-22,Reporting,7
33465,145,2025-01-25,Core,8
33466,145,2025-01-27,Reporting,8
33467,145,2025-01-30,Core,4
33468,145,2025-02-01,Reporting,15
33469,145,2025-02-04,Core,8
33470,145,2025-02-06,Integration,7
33471,145,2025-02-08,Admin,13
33472,145,2025-02-11,Reporting,2
33473,145,2025-02-13,Reporting,15
33474,145,2025-02-16,Integration,18
33475,145,2025-02-18,Core,2
33476,145,2025-02-21,Reporting,14
33477,145,2025-02-23,Core,4
33478,145,2025-02-26,Integration,7
33479,145,2025-02-28,Reporting,12
33480,145,2025-03-03,Core,6
33481,145,2025-03-05,Core,2
33482,145,2025-03-07,Core,16
33483,145,2025-03-10,Core,17
33484,145,2025-03-12,Integration,7
33485,145,2025-03-15,Reporting,12
33486,145,2025-03-17,Integration,11
33487,145,2025-03-20,Core,11
33488,145,2025-03-22,Core,6
33489,145,2025-03-25,Core,12
33490,145,2025-03-27,Core,15
33491,145,2025-03-30,Core,13
33492,145,2025-04-01,Core,11
33493,145,2025-04-03,Integration,9
33494,145,2025-04-06,Core,6
33495,145,2025-04-08,Core,3
33496,145,2025-04-11,Core,17
33497,145,2025-04-13,Core,12
33498,145,2025-04-16,Reporting,6
33499,145,2025-04-18,Core,19
33500,145,2025-04-21,Integration,15
33501,145,2025-04-23,Reporting,5
33502,145,2025-04-26,Core,12
33503,145,2025-04-28,Core,15
33504,145,2025-04-30,Integration,19
33505,145,2025-05-03,Core,14
33506,145,2025-05-05,Core,11
33507,145,2025-05-08,Core,5
33508,145,2025-05-10,Integration,18
33509,145,2025-05-13,Admin,18
33510,145,2025-05-15,Core,8
33511,145,2025-05-18,Core,9
33512,145,2025-05-20,Core,15
33513,145,2025-05-23,Integration,16
33514,145,2025-05-25,Core,19
33515,145,2025-05-27,Admin,16
33516,145,2025-05-30,Core,12
33517,145,2025-06-01,Core,15
33518,145,2025-06-04,Core,11
33519,145,2025-06-06,Core,15
33520,145,2025-06-09,Core,11
33521,145,2025-06-11,Reporting,13
33522,145,2025-06-14,Core,15
33523,145,2025-06-16,Core,13
33524,145,2025-06-19,Reporting,12
33525,145,2025-06-21,Core,6
33526,145,2025-06-23,Core,18
33527,145,2025-06-26,Reporting,6
33528,145,2025-06-28,Core,15
33529,145,2025-07-01,Core,1
33530,145,2025-07-03,Core,12
33531,145,2025-07-06,Reporting,3
33532,145,2025-07-08,Reporting,6
33533,145,2025-07-11,Core,2
33534,145,2025-07-13,Integration,12
33535,145,2025-07-16,Core,10
33536,145,2025-07-18,Reporting,11
33537,145,2025-07-20,Core,19
33538,145,2025-07-23,Reporting,2
33539,145,2025-07-25,Core,3
33540,145,2025-07-28,Core,11
33541,145,2025-07-30,Admin,16
33542,145,2025-08-02,Reporting,4
33543,145,2025-08-04,Core,14
33544,145,2025-08-07,Admin,12
33545,145,2025-08-09,Integration,10
33546,145,2025-08-12,Core,11
33547,145,2025-08-14,Integration,9
33548,145,2025-08-16,Integration,4
33549,145,2025-08-19,Core,8
33550,145,2025-08-21,Integration,9
33551,145,2025-08-24,Core,14
33552,145,2025-08-26,Core,12
33553,145,2025-08-29,Integration,1
33554,145,2025-08-31,Core,15
33555,145,2025-09-03,Reporting,9
33556,145,2025-09-05,Core,17
33557,145,2025-09-08,Core,15
33558,145,2025-09-10,Integration,14
33559,145,2025-09-12,Core,1
33560,145,2025-09-15,Core,4
33561,145,2025-09-17,Core,17
33562,145,2025-09-20,Reporting,5
33563,145,2025-09-22,Admin,11
33564,145,2025-09-25,Reporting,9
33565,145,2025-09-27,Reporting,1
33566,145,2025-09-30,Integration,4
33567,145,2025-10-02,Core,2
33568,145,2025-10-05,Admin,6
33569,145,2025-10-07,Core,19
33570,145,2025-10-09,Core,7
33571,145,2025-10-12,Integration,18
33572,145,2025-10-14,Core,12
33573,145,2025-10-17,Core,8
33574,145,2025-10-19,Core,9
33575,145,2025-10-22,Core,9
33576,145,2025-10-24,Integration,4
33577,145,2025-10-27,Reporting,8
33578,145,2025-10-29,Core,3
33579,145,2025-11-01,Core,19
33580,145,2025-11-03,Reporting,18
33581,145,2025-11-05,Reporting,7
33582,145,2025-11-08,Reporting,18
33583,145,2025-11-10,Reporting,10
33584,145,2025-11-13,Core,3
33585,145,2025-11-15,Reporting,17
33586,145,2025-11-18,Reporting,8
33587,145,2025-11-20,Reporting,2
33588,145,2025-11-23,Core,1
33589,145,2025-11-25,Integration,6
33590,145,2025-11-28,Admin,10
33591,146,2024-06-07,Integration,19
33592,146,2024-06-08,Reporting,7
33593,146,2024-06-09,Core,11
33594,146,2024-06-11,Reporting,2
33595,146,2024-06-12,Integration,10
33596,146,2024-06-14,Core,3
33597,146,2024-06-15,Core,8
33598,146,2024-06-17,Reporting,16
33599,146,2024-06-18,Reporting,5
33600,146,2024-06-19,Admin,15
33601,146,2024-06-21,Core,12
33602,146,2024-06-22,Core,3
33603,146,2024-06-24,Admin,5
33604,146,2024-06-25,Integration,17
33605,146,2024-06-27,Reporting,12
33606,146,2024-06-28,Reporting,5
33607,146,2024-06-29,Reporting,8
33608,146,2024-07-01,Admin,11
33609,146,2024-07-02,Integration,10
33610,146,2024-07-04,Reporting,12
33611,146,2024-07-05,Core,10
33612,146,2024-07-07,Integration,19
33613,146,2024-07-08,Core,6
33614,146,2024-07-10,Reporting,9
33615,146,2024-07-11,Core,8
33616,146,2024-07-12,Core,5
33617,146,2024-07-14,Core,3
33618,146,2024-07-15,Reporting,15
33619,146,2024-07-17,Integration,3
33620,146,2024-07-18,Integration,1
33621,146,2024-07-20,Integration,5
33622,146,2024-07-21,Core,1
33623,146,2024-07-22,Reporting,10
33624,146,2024-07-24,Reporting,18
33625,146,2024-07-25,Core,17
33626,146,2024-07-27,Reporting,6
33627,146,2024-07-28,Core,10
33628,146,2024-07-30,Core,7
33629,146,2024-07-31,Integration,9
33630,146,2024-08-02,Core,9
33631,146,2024-08-03,Core,10
33632,146,2024-08-04,Reporting,16
33633,146,2024-08-06,Integration,11
33634,146,2024-08-07,Admin,7
33635,146,2024-08-09,Reporting,13
33636,146,2024-08-10,Reporting,11
33637,146,2024-08-12,Admin,16
33638,146,2024-08-13,Integration,10
33639,146,2024-08-14,Integration,6
33640,146,2024-08-16,Integration,16
33641,146,2024-08-17,Integration,3
33642,146,2024-08-19,Integration,16
33643,146,2024-08-20,Reporting,16
33644,146,2024-08-22,Core,10
33645,146,2024-08-23,Reporting,10
33646,146,2024-08-24,Core,19
33647,146,2024-08-26,Admin,6
33648,146,2024-08-27,Admin,16
33649,146,2024-08-29,Core,16
33650,146,2024-08-30,Core,5
33651,146,2024-09-01,Core,9
33652,146,2024-09-02,Core,16
33653,146,2024-09-04,Core,17
33654,146,2024-09-05,Integration,14
33655,146,2024-09-06,Core,7
33656,146,2024-09-08,Reporting,7
33657,146,2024-09-09,Core,9
33658,146,2024-09-11,Core,8
33659,146,2024-09-12,Core,3
33660,146,2024-09-14,Admin,16
33661,146,2024-09-15,Core,1
33662,146,2024-09-16,Integration,10
33663,146,2024-09-18,Core,9
33664,146,2024-09-19,Core,10
33665,146,2024-09-21,Core,9
33666,146,2024-09-22,Reporting,8
33667,146,2024-09-24,Reporting,19
33668,146,2024-09-25,Admin,11
33669,146,2024-09-27,Reporting,18
33670,146,2024-09-28,Core,8
33671,146,2024-09-29,Core,19
33672,146,2024-10-01,Reporting,11
33673,146,2024-10-02,Core,10
33674,146,2024-10-04,Integration,3
33675,146,2024-10-05,Core,5
33676,146,2024-10-07,Integration,14
33677,146,2024-10-08,Core,2
33678,146,2024-10-09,Reporting,7
33679,146,2024-10-11,Reporting,7
33680,146,2024-10-12,Integration,18
33681,146,2024-10-14,Reporting,16
33682,146,2024-10-15,Core,6
33683,146,2024-10-17,Integration,9
33684,146,2024-10-18,Core,7
33685,146,2024-10-20,Core,7
33686,146,2024-10-21,Integration,10
33687,146,2024-10-22,Reporting,6
33688,146,2024-10-24,Core,18
33689,146,2024-10-25,Core,13
33690,146,2024-10-27,Core,10
33691,146,2024-10-28,Core,3
33692,146,2024-10-30,Reporting,15
33693,146,2024-10-31,Integration,12
33694,146,2024-11-01,Core,4
33695,146,2024-11-03,Core,17
33696,146,2024-11-04,Integration,17
33697,146,2024-11-06,Core,12
33698,146,2024-11-07,Core,13
33699,146,2024-11-09,Core,12
33700,146,2024-11-10,Integration,8
33701,146,2024-11-11,Integration,19
33702,146,2024-11-13,Reporting,6
33703,146,2024-11-14,Reporting,12
33704,146,2024-11-16,Core,19
33705,146,2024-11-17,Integration,4
33706,146,2024-11-19,Integration,6
33707,146,2024-11-20,Reporting,6
33708,146,2024-11-22,Core,17
33709,146,2024-11-23,Integration,15
33710,146,2024-11-24,Reporting,8
33711,146,2024-11-26,Core,2
33712,146,2024-11-27,Integration,14
33713,146,2024-11-29,Reporting,3
33714,146,2024-11-30,Core,13
33715,146,2024-12-02,Integration,11
33716,146,2024-12-03,Core,9
33717,146,2024-12-04,Core,17
33718,146,2024-12-06,Core,11
33719,146,2024-12-07,Core,16
33720,146,2024-12-09,Reporting,8
33721,146,2024-12-10,Admin,19
33722,146,2024-12-12,Core,5
33723,146,2024-12-13,Core,19
33724,146,2024-12-15,Core,1
33725,146,2024-12-16,Admin,9
33726,146,2024-12-17,Integration,8
33727,146,2024-12-19,Reporting,2
33728,146,2024-12-20,Admin,6
33729,146,2024-12-22,Core,1
33730,146,2024-12-23,Core,15
33731,146,2024-12-25,Core,5
33732,146,2024-12-26,Core,18
33733,146,2024-12-27,Integration,19
33734,146,2024-12-29,Integration,14
33735,146,2024-12-30,Reporting,15
33736,146,2025-01-01,Core,12
33737,146,2025-01-02,Core,15
33738,146,2025-01-04,Integration,1
33739,146,2025-01-05,Core,2
33740,146,2025-01-06,Core,10
33741,146,2025-01-08,Core,15
33742,146,2025-01-09,Core,7
33743,146,2025-01-11,Integration,11
33744,146,2025-01-12,Core,7
33745,146,2025-01-14,Reporting,16
33746,146,2025-01-15,Core,11
33747,146,2025-01-17,Core,4
33748,146,2025-01-18,Integration,16
33749,146,2025-01-19,Core,8
33750,146,2025-01-21,Reporting,6
33751,146,2025-01-22,Reporting,17
33752,146,2025-01-24,Reporting,11
33753,146,2025-01-25,Admin,12
33754,146,2025-01-27,Reporting,12
33755,146,2025-01-28,Core,15
33756,146,2025-01-29,Reporting,7
33757,146,2025-01-31,Core,8
33758,146,2025-02-01,Core,19
33759,146,2025-02-03,Core,1
33760,146,2025-02-04,Reporting,18
33761,146,2025-02-06,Core,19
33762,146,2025-02-07,Core,13
33763,146,2025-02-09,Core,19
33764,146,2025-02-10,Admin,15
33765,146,2025-02-11,Core,10
33766,146,2025-02-13,Core,18
33767,146,2025-02-14,Reporting,6
33768,146,2025-02-16,Core,3
33769,146,2025-02-17,Integration,10
33770,146,2025-02-19,Reporting,16
33771,146,2025-02-20,Integration,3
33772,146,2025-02-21,Core,14
33773,146,2025-02-23,Integration,18
33774,146,2025-02-24,Integration,11
33775,146,2025-02-26,Integration,12
33776,146,2025-02-27,Reporting,8
33777,146,2025-03-01,Core,12
33778,146,2025-03-02,Integration,13
33779,146,2025-03-04,Admin,7
33780,146,2025-03-05,Integration,19
33781,146,2025-03-06,Core,11
33782,146,2025-03-08,Admin,17
33783,146,2025-03-09,Core,2
33784,146,2025-03-11,Core,5
33785,146,2025-03-12,Core,13
33786,146,2025-03-14,Reporting,5
33787,146,2025-03-15,Admin,17
33788,146,2025-03-16,Core,3
33789,146,2025-03-18,Core,2
33790,146,2025-03-19,Admin,16
33791,146,2025-03-21,Admin,7
33792,146,2025-03-22,Integration,9
33793,146,2025-03-24,Core,6
33794,146,2025-03-25,Core,7
33795,146,2025-03-26,Reporting,15
33796,146,2025-03-28,Core,13
33797,146,2025-03-29,Integration,14
33798,146,2025-03-31,Core,9
33799,146,2025-04-01,Reporting,4
33800,146,2025-04-03,Core,11
33801,146,2025-04-04,Core,10
33802,146,2025-04-06,Integration,2
33803,146,2025-04-07,Reporting,6
33804,146,2025-04-08,Reporting,19
33805,146,2025-04-10,Core,7
33806,146,2025-04-11,Integration,4
33807,146,2025-04-13,Core,4
33808,146,2025-04-14,Core,18
33809,146,2025-04-16,Reporting,12
33810,146,2025-04-17,Reporting,9
33811,146,2025-04-18,Admin,6
33812,146,2025-04-20,Core,7
33813,146,2025-04-21,Reporting,10
33814,146,2025-04-23,Core,11
33815,146,2025-04-24,Core,12
33816,146,2025-04-26,Reporting,13
33817,146,2025-04-27,Admin,7
33818,146,2025-04-29,Core,3
33819,146,2025-04-30,Integration,9
33820,146,2025-05-01,Core,6
33821,146,2025-05-03,Core,6
33822,146,2025-05-04,Core,18
33823,146,2025-05-06,Reporting,13
33824,146,2025-05-07,Integration,19
33825,146,2025-05-09,Core,6
33826,146,2025-05-10,Reporting,11
33827,146,2025-05-11,Reporting,16
33828,146,2025-05-13,Reporting,15
33829,146,2025-05-14,Core,5
33830,146,2025-05-16,Reporting,8
33831,146,2025-05-17,Core,6
33832,146,2025-05-19,Admin,4
33833,146,2025-05-20,Reporting,13
33834,146,2025-05-21,Core,5
33835,146,2025-05-23,Reporting,12
33836,146,2025-05-24,Admin,3
33837,146,2025-05-26,Core,4
33838,146,2025-05-27,Core,7
33839,146,2025-05-29,Admin,14
33840,146,2025-05-30,Core,17
33841,146,2025-06-01,Reporting,3
33842,146,2025-06-02,Core,7
33843,146,2025-06-03,Reporting,8
33844,146,2025-06-05,Core,5
33845,146,2025-06-06,Core,9
33846,146,2025-06-08,Core,1
33847,146,2025-06-09,Admin,12
33848,146,2025-06-11,Reporting,11
33849,146,2025-06-12,Core,9
33850,146,2025-06-13,Integration,19
33851,146,2025-06-15,Core,5
33852,146,2025-06-16,Reporting,12
33853,146,2025-06-18,Core,14
33854,146,2025-06-19,Core,10
33855,146,2025-06-21,Admin,9
33856,146,2025-06-22,Reporting,3
33857,146,2025-06-24,Reporting,4
33858,146,2025-06-25,Core,8
33859,146,2025-06-26,Reporting,13
33860,146,2025-06-28,Reporting,3
33861,146,2025-06-29,Reporting,7
33862,146,2025-07-01,Integration,6
33863,146,2025-07-02,Core,6
33864,146,2025-07-04,Admin,2
33865,146,2025-07-05,Core,19
33866,146,2025-07-06,Reporting,11
33867,146,2025-07-08,Admin,1
33868,146,2025-07-09,Reporting,1
33869,146,2025-07-11,Core,1
33870,146,2025-07-12,Reporting,13
33871,146,2025-07-14,Reporting,7
33872,146,2025-07-15,Admin,8
33873,146,2025-07-17,Reporting,9
33874,146,2025-07-18,Integration,18
33875,146,2025-07-19,Core,9
33876,146,2025-07-21,Core,16
33877,146,2025-07-22,Core,2
33878,146,2025-07-24,Core,12
33879,146,2025-07-25,Core,12
33880,146,2025-07-27,Core,6
33881,146,2025-07-28,Core,8
33882,146,2025-07-29,Integration,15
33883,146,2025-07-31,Admin,18
33884,146,2025-08-01,Integration,13
33885,146,2025-08-03,Reporting,16
33886,146,2025-08-04,Reporting,14
33887,146,2025-08-06,Admin,12
33888,146,2025-08-07,Core,7
33889,146,2025-08-08,Integration,6
33890,146,2025-08-10,Reporting,14
33891,146,2025-08-11,Core,11
33892,146,2025-08-13,Core,11
33893,146,2025-08-14,Reporting,8
33894,146,2025-08-16,Core,6
33895,146,2025-08-17,Core,17
33896,146,2025-08-19,Core,13
33897,146,2025-08-20,Admin,9
33898,146,2025-08-21,Core,16
33899,146,2025-08-23,Integration,2
33900,146,2025-08-24,Reporting,1
33901,146,2025-08-26,Reporting,4
33902,146,2025-08-27,Reporting,2
33903,146,2025-08-29,Reporting,19
33904,146,2025-08-30,Core,7
33905,146,2025-08-31,Core,17
33906,146,2025-09-02,Reporting,15
33907,146,2025-09-03,Core,15
33908,146,2025-09-05,Core,7
33909,146,2025-09-06,Core,13
33910,146,2025-09-08,Integration,16
33911,146,2025-09-09,Core,5
